0.022000,107.000000,-0.075371,0.000000,765389.352868
0.022000,108.356653,185.148852,16838.565763,-1247718.641944
0.022000,114.290576,253.649388,-10611.244360,392782.946775
0.036000,118.000000,115.255485,-1970.019531,-626623.560819
0.099000,116.000000,-361.717285,-24528.467720,513316.620847
0.035000,43.000000,-274.527489,26289.877744,-1048735.346314
0.268000,42.000000,3.267832,-10415.859377,127543.914226
0.268000,78.000000,1792.174567,23765.909635,-257714.586753
0.196000,585.000000,-1093.607890,-45301.599614,588482.694212
0.105000,239.000000,1330.854176,70041.008451,-1326029.141709
0.029000,509.000000,1375.424419,-69192.051428,51158.177420
0.170000,520.000000,-609.633058,-67708.464283,795064.028698
0.032000,89.000000,-631.396772,67452.420596,-1708546.626607
0.167000,94.000000,652.304814,12778.928544,-175371.020326
0.064000,245.000000,340.924688,-16508.031850,343077.144976
0.333000,248.000000,-12.967357,5448.905428,-51149.876772
0.066000,231.000000,-1034.461192,-11584.003537,615752.533630
0.033000,167.000000,-457.896408,29055.663683,-786414.128873
0.268000,163.000000,72.738001,3103.997430,-19314.794759
0.138000,232.000000,210.976403,-2072.367566,-12286.557430
0.296000,236.000000,-192.002921,-3767.912491,49254.604043
0.166000,227.000000,850.440675,10811.450305,-141836.008498
0.166000,409.000000,690.924901,-12733.327105,90172.888667
0.372000,417.000000,-180.405339,2235.372414,-16732.204506
0.097000,361.000000,-506.581495,-3989.007663,51966.201851
0.302000,301.000000,-649.040242,1051.713917,33993.345009
0.199000,309.000000,1218.741880,11317.704110,-165692.354929
0.032000,558.000000,190.173524,-21655.074521,1098970.710141
0.200000,559.000000,59.884143,13511.988203,-344412.444559
0.067000,382.000000,-4125.967107,-55370.500708,3026679.844595
0.032000,133.000000,-1042.407743,147417.048879,3823154.070191
0.065000,196.000000,5632.392705,269757.979126,-8454494.456980
0.034000,745.000000,5306.541807,-279784.160578,44701.306675
0.071000,764.000000,-4180.282297,-278264.316151,7781240.340864
0.030000,230.000000,-4324.432464,274203.748050,-4590825.041681
0.066000,203.000000,1835.808708,136478.996800,-4328713.368688
0.033000,414.000000,1415.484780,-149216.085534,-77275.092695
0.069000,379.000000,-3550.722331,-151766.163593,5173907.440727
0.099000,56.000000,-1706.100956,205233.449818,-3393856.076569
0.035000,344.000000,1980.418873,-130758.301763,808135.175914
0.066000,339.000000,-2101.138894,-102473.570606,2918912.341452
0.035000,117.000000,-2507.003474,90174.643930,2310878.438784
0.097000,101.000000,2064.522107,171055.389288,-3563085.946409
0.035000,564.000000,1894.357033,-174563.947514,2745365.133151
0.098000,543.000000,-2533.844985,-78476.167854,2283228.288868
0.099000,276.000000,739.552808,145280.204455,-3086644.652373
0.102000,562.000000,-3.809070,-160297.616130,3060229.799818
0.100000,269.000000,-434.850496,151845.823452,-2638464.405680
0.036000,545.000000,1557.409820,-112000.617116,837145.879605
0.066000,535.000000,-1932.141866,-81863.365450,2625840.493766
0.041000,355.000000,-1616.043390,91442.107138,296050.952388
0.071000,369.000000,2381.913828,103580.196186,-3858888.376239
0.075000,569.000000,9.779605,-170400.878527,4558492.451468
0.098000,411.000000,50.473735,171486.055333,-3438761.466821
0.101000,700.000000,343.174594,-165512.568415,2815892.954803
0.031000,374.000000,-2011.132800,118892.620020,-2171686.842604
0.103000,358.000000,631.042893,51570.327899,-1007857.711753
0.133000,513.000000,596.605434,-52239.016412,590859.000884
0.297000,362.000000,-1125.331315,26345.230706,-122692.953892
1.134000,654.000000,1287.890820,-10094.576600,20926.610997
0.071000,710.000000,3295.991441,13636.200271,-1330812.996899
0.233000,899.000000,909.847501,-80851.522509,671029.486324
0.131000,331.000000,286.202648,75498.347804,-1049706.938735
0.034000,623.000000,1169.475823,-62013.261170,470408.148493
0.101000,630.000000,-667.079147,-46019.384121,1095389.769964
0.099000,516.000000,271.998578,64614.982645,-1246462.678286
0.130000,658.000000,560.591505,-58784.822505,736972.747777
0.034000,504.000000,-854.015702,37021.634706,97399.093608
0.066000,497.000000,461.016554,40333.203889,-1174405.431664
0.039000,559.000000,565.152981,-37177.554601,1035003.693696
0.010000,563.000000,-97.651339,3187.589453,-626148.811926
0.010000,562.078508,-97.082886,-3073.898666,1407175.910249
0.011000,561.188513,-57.463077,10997.860436,-999805.494187
