0.267000,0.000000,-0.000010,0.000000,-12.877006
0.267000,-0.040853,-0.459004,-3.438161,28.353090
0.267000,-0.196013,-0.366361,4.132114,-4.584413
0.799000,-0.161087,0.573504,2.908076,-12.109077
0.800000,0.195964,-0.968167,-6.767077,25.210720
0.800000,-0.592719,1.685602,13.401499,-45.714137
0.900000,1.143302,-2.221723,-23.169811,64.749609
0.235000,-2.372944,3.149039,35.104838,229.992655
0.235000,-0.166118,17.749348,89.153112,-890.921308
0.234000,4.539675,14.099765,-120.213396,513.732461
